,agent,num_repeats,episode,avg_R_mean,avg_R_se,cum_R_mean,cum_R_se,time_mean
0,DefaultEng_Qlearntab_LLM__training_results,10,0,,,0.3248,0.1730395458975908,8.57241678237915
1,DefaultEng_Qlearntab_LLM__training_results,10,1,0.3248,0.1730395458975908,0.7367999999999999,0.24299573841713537,1.16074538230896
2,DefaultEng_Qlearntab_LLM__training_results,10,2,0.3684,0.12149786920856769,1.0581999999999998,0.3533037660584884,0.045499205589294406
3,DefaultEng_Qlearntab_LLM__training_results,10,3,0.3527333333333333,0.11776792201949612,1.9076,0.37898115461795134,0.0420002937316894
4,DefaultEng_Qlearntab_LLM__training_results,10,4,0.4769,0.09474528865448782,2.7375999999999996,0.3995617098772103,0.0344985723495483
5,DefaultEng_Qlearntab_LLM__training_results,10,5,0.54752,0.07991234197544206,3.1668999999999996,0.5006371151953389,0.03550016880035395
6,DefaultEng_Qlearntab_LLM__training_results,10,6,0.5278166666666666,0.08343951919922317,3.8061,0.568320771122162,0.0299998521804809
7,DefaultEng_Qlearntab_LLM__training_results,10,7,0.5437285714285714,0.08118868158888029,4.5451,0.5951053772232275,0.02950084209442135
8,DefaultEng_Qlearntab_LLM__training_results,10,8,0.5681375000000001,0.07438817215290344,5.401,0.6463965930878313,0.014501810073852501
9,DefaultEng_Qlearntab_LLM__training_results,10,9,0.6001111111111112,0.07182184367642572,6.2463,0.5980181723362965,0.0235010385513305
10,DefaultEng_Qlearntab_LLM__training_results,10,10,0.62463,0.05980181723362965,6.9916,0.5882401474832462,0.023000001907348598
11,DefaultEng_Qlearntab_LLM__training_results,10,11,0.6355999999999999,0.05347637704393146,7.832699999999998,0.6272350976928648,0.02149891853332515
12,DefaultEng_Qlearntab_LLM__training_results,10,12,0.652725,0.05226959147440541,8.585599999999998,0.7366489017465815,0.020500302314758252
13,DefaultEng_Qlearntab_LLM__training_results,10,13,0.6604307692307694,0.05666530013435241,9.0173,0.7044808182862988,0.0320010185241699
14,DefaultEng_Qlearntab_LLM__training_results,10,14,0.644092857142857,0.05032005844902135,9.8682,0.7261054989156572,0.017499923706054653
15,DefaultEng_Qlearntab_LLM__training_results,10,15,0.65788,0.048407033261043814,10.725399999999997,0.7625873239614372,0.01350009441375725
16,DefaultEng_Qlearntab_LLM__training_results,10,16,0.6703375,0.04766170774758985,11.689199999999998,0.7635485839159152,0.011999368667602449
17,DefaultEng_Qlearntab_LLM__training_results,10,17,0.6876,0.044914622583289134,12.5457,0.7498596024145672,0.0160001516342163
18,DefaultEng_Qlearntab_LLM__training_results,10,18,0.6969833333333333,0.0416588668008093,13.186499999999999,0.8373593845469747,0.02700042724609375
19,DefaultEng_Qlearntab_LLM__training_results,10,19,0.6940263157894736,0.04407154655510395,14.033399999999997,0.8907602395956188,0.0200001001358032
20,DefaultEng_Qlearntab_LLM__training_results,10,20,0.70167,0.04453801197978093,14.795499999999999,0.8205805702197814,0.00950014591217035
21,DefaultEng_Qlearntab_LLM__training_results,10,21,0.704547619047619,0.039075265248561024,15.642600000000002,0.816663390469619,0.0240004062652587
22,DefaultEng_Qlearntab_LLM__training_results,10,22,0.7110272727272727,0.03712106320316449,16.6068,0.816500796760855,0.0139994621276855
23,DefaultEng_Qlearntab_LLM__training_results,10,23,0.7220347826086957,0.035500034641776285,17.465999999999998,0.82697014590747,0.01350033283233635
24,DefaultEng_Qlearntab_LLM__training_results,10,24,0.72775,0.03445708941281123,18.3232,0.8335650051302403,0.0140001773834228
25,DefaultEng_Qlearntab_LLM__training_results,10,25,0.732928,0.0333426002052096,19.1897,0.8931056432472025,0.01449978351593015
26,DefaultEng_Qlearntab_LLM__training_results,10,26,0.7380653846153846,0.03435021704796932,19.925,0.8956590000912421,0.02449905872344965
27,DefaultEng_Qlearntab_LLM__training_results,10,27,0.7379629629629629,0.033172555558934884,20.679100000000002,1.0075242864456306,0.01300501823425285
28,DefaultEng_Qlearntab_LLM__training_results,10,28,0.7385392857142857,0.035983010230201076,21.648799999999998,1.0065465800338191,0.010999798774719152
29,DefaultEng_Qlearntab_LLM__training_results,10,29,0.7465103448275862,0.034708502759786854,22.5069,0.9737290114697091,0.018000125885009752
30,DefaultEng_Qlearntab_LLM__training_results,10,30,0.75023,0.032457633715656964,23.362099999999995,0.9534340558679912,0.01750063896179195
31,DefaultEng_Qlearntab_LLM__training_results,10,31,0.753616129032258,0.03075593728606423,24.1055,0.9401523428560803,0.02500092983245845
32,DefaultEng_Qlearntab_LLM__training_results,10,32,0.753296875,0.029379760714252526,25.084899999999998,0.9412188132652491,0.011497139930725049
33,DefaultEng_Qlearntab_LLM__training_results,10,33,0.760148484848485,0.02852178222015907,26.062199999999997,0.940664620834061,0.00850176811218255
34,DefaultEng_Qlearntab_LLM__training_results,10,34,0.766535294117647,0.02766660649511946,27.040699999999998,0.9410996410818798,0.00899827480316155
35,DefaultEng_Qlearntab_LLM__training_results,10,35,0.7725914285714286,0.026888561173768012,28.017699999999998,0.9420724087528154,0.00849986076354975
36,DefaultEng_Qlearntab_LLM__training_results,10,36,0.7782694444444445,0.02616867802091155,28.992299999999993,0.941901033371694,0.00999879837036125
37,DefaultEng_Qlearntab_LLM__training_results,10,37,0.7835756756756757,0.025456784685721472,29.9535,0.944285152906683,0.012499570846557551
38,DefaultEng_Qlearntab_LLM__training_results,10,38,0.78825,0.02484960928701799,30.923999999999996,0.9435858554825122,0.009000539779663
39,DefaultEng_Qlearntab_LLM__training_results,10,39,0.792923076923077,0.024194509114936223,31.902799999999996,0.9466628967061066,0.00600039958953855
