,agent,num_repeats,episode,avg_R_mean,avg_R_se,cum_R_mean,cum_R_se,time_mean
0,DefaultEng_DQN_language_default__training_results,10,0,,,0.3221,0.17200422798421103,0.07357645034790035
1,DefaultEng_DQN_language_default__training_results,10,1,0.3221,0.17200422798421103,1.0651,0.26296435964678644,0.06101262569427485
2,DefaultEng_DQN_language_default__training_results,10,2,0.53255,0.1314821798233932,1.9123999999999999,0.33003519004292053,0.06823670864105219
3,DefaultEng_DQN_language_default__training_results,10,3,0.6374666666666666,0.11001173001430682,2.7813,0.4156835615385017,0.02726840972900385
4,DefaultEng_DQN_language_default__training_results,10,4,0.6953250000000001,0.10392089038462542,3.6492000000000004,0.5100104748379629,0.03069353103637695
5,DefaultEng_DQN_language_default__training_results,10,5,0.72984,0.10200209496759259,4.5184,0.6089119476574589,0.03228521347045896
6,DefaultEng_DQN_language_default__training_results,10,6,0.7530666666666667,0.10148532460957649,5.381899999999999,0.7095741672925311,0.0376195907592773
7,DefaultEng_DQN_language_default__training_results,10,7,0.7688428571428572,0.10136773818464728,6.1472,0.7978469750243813,0.0337845087051391
8,DefaultEng_DQN_language_default__training_results,10,8,0.7684,0.09973087187804765,6.901999999999999,0.8846767896934011,0.042245745658874456
9,DefaultEng_DQN_language_default__training_results,10,9,0.766888888888889,0.09829742107704456,7.776999999999999,0.9911151968027396,0.02556431293487545
10,DefaultEng_DQN_language_default__training_results,10,10,0.7777000000000001,0.09911151968027396,8.646,0.9925441048134838,0.03212046623229975
11,DefaultEng_DQN_language_default__training_results,10,11,0.7859999999999999,0.09023128225577123,9.617999999999999,0.9926319783507099,0.032586693763732855
12,DefaultEng_DQN_language_default__training_results,10,12,0.8015000000000001,0.08271933152922584,10.593799999999998,0.9962192061321979,0.021776556968688902
13,DefaultEng_DQN_language_default__training_results,10,13,0.8149076923076922,0.07663224662555367,11.5734,0.9938724062977099,0.01937747001647945
14,DefaultEng_DQN_language_default__training_results,10,14,0.8266714285714286,0.07099088616412214,12.543899999999999,0.9916443857440922,0.0345306396484375
15,DefaultEng_DQN_language_default__training_results,10,15,0.83626,0.06610962571627281,13.508799999999999,0.989908422251495,0.039784431457519503
16,DefaultEng_DQN_language_default__training_results,10,16,0.8442999999999999,0.06186927639071845,14.4833,0.991087170176715,0.04179966449737545
17,DefaultEng_DQN_language_default__training_results,10,17,0.8519588235294119,0.05829924530451265,15.347399999999999,0.984055477207572,0.0485403537750244
18,DefaultEng_DQN_language_default__training_results,10,18,0.8526333333333334,0.054669748733754006,16.102899999999998,0.9554085856614205,0.036549687385559054
19,DefaultEng_DQN_language_default__training_results,10,19,0.847521052631579,0.05028466240323265,16.9646,0.9362824977300154,0.04943680763244625
20,DefaultEng_DQN_language_default__training_results,10,20,0.84823,0.04681412488650075,17.618900000000004,1.0203280893908588,0.04194331169128415
21,DefaultEng_DQN_language_default__training_results,10,21,0.8389952380952381,0.048587051875755176,18.5837,1.0243432047468817,0.027523398399353
22,DefaultEng_DQN_language_default__training_results,10,22,0.8447136363636364,0.046561054761221875,19.229300000000002,1.109364613441206,0.06591773033142086
23,DefaultEng_DQN_language_default__training_results,10,23,0.8360565217391306,0.048233244062661114,19.875300000000003,1.214130416297104,0.07008945941925045
24,DefaultEng_DQN_language_default__training_results,10,24,0.8281375000000001,0.05058876734571265,20.730600000000003,1.2063475931735252,0.05579340457916255
25,DefaultEng_DQN_language_default__training_results,10,25,0.829224,0.04825390372694099,21.283,1.1471556128093525,0.0332967042922973
26,DefaultEng_DQN_language_default__training_results,10,26,0.818576923076923,0.04412136972343661,22.2528,1.1478847193376562,0.02652394771575925
27,DefaultEng_DQN_language_default__training_results,10,27,0.8241777777777779,0.042514248864357625,22.897800000000004,1.1216545001816642,0.0840498208999633
28,DefaultEng_DQN_language_default__training_results,10,28,0.8177785714285714,0.040059089292202275,23.659100000000002,1.2057543553956407,0.030780673027038498
29,DefaultEng_DQN_language_default__training_results,10,29,0.8158310344827587,0.041577736392953105,24.6381,1.2044315989987426,0.0220190286636352
30,DefaultEng_DQN_language_default__training_results,10,30,0.82127,0.04014771996662474,25.6077,1.20926695931415,0.0281286239624023
31,DefaultEng_DQN_language_default__training_results,10,31,0.8260548387096774,0.03900861159077902,26.372899999999998,1.1903680238574221,0.01860046386718745
32,DefaultEng_DQN_language_default__training_results,10,32,0.8241531249999999,0.037199000745544414,27.247200000000003,1.178559844329794,0.01877164840698235
33,DefaultEng_DQN_language_default__training_results,10,33,0.8256727272727273,0.035713934676660404,28.222,1.17877041398607,0.01476025581359855
34,DefaultEng_DQN_language_default__training_results,10,34,0.8300588235294117,0.0346697180584138,29.095500000000005,1.1768821828128009,0.017514467239379848
35,DefaultEng_DQN_language_default__training_results,10,35,0.8313,0.03362520522322287,29.753600000000006,1.289386177820887,0.014521837234497001
36,DefaultEng_DQN_language_default__training_results,10,36,0.8264888888888888,0.03581628271724685,30.620299999999997,1.2738865382059048,0.01677036285400385
37,DefaultEng_DQN_language_default__training_results,10,37,0.8275756756756756,0.034429365897456855,31.393400000000003,1.2707916535241592,0.0153424739837646
38,DefaultEng_DQN_language_default__training_results,10,38,0.8261421052631579,0.03344188561905681,32.16029999999999,1.2852239065625877,0.01576185226440425
39,DefaultEng_DQN_language_default__training_results,10,39,0.8246230769230769,0.03295445914263045,32.916599999999995,1.252765271975028,0.039643645286560045
40,DefaultEng_DQN_language_default__training_results,10,40,0.8229149999999998,0.031319131799375705,33.9002,1.2547591428902463,0.0130102634429931
