,agent,num_repeats,episode,avg_R_mean,avg_R_se,cum_R_mean,cum_R_se,time_mean
0,Qlearntab_LLM__training_results,10,0,,,1.5722,0.17057300815519175,3.352910041809082
1,Qlearntab_LLM__training_results,10,1,1.5722,0.17057300815519175,2.9400999999999997,0.31119277519462646,0.03301584720611565
2,Qlearntab_LLM__training_results,10,2,1.4700499999999999,0.15559638759731323,4.306900000000001,0.4713849441333012,0.03053796291351315
3,Qlearntab_LLM__training_results,10,3,1.435633333333333,0.1571283147111004,5.6705,0.6352213131394968,0.03476583957672115
4,Qlearntab_LLM__training_results,10,4,1.4176250000000001,0.15880532828487423,7.037499999999999,0.8024089183341759,0.034814476966857855
5,Qlearntab_LLM__training_results,10,5,1.4075000000000002,0.16048178366683516,8.4061,0.9711871709980064,0.031771779060363756
6,Qlearntab_LLM__training_results,10,6,1.4010166666666666,0.16186452849966776,9.771099999999999,1.1389670607860245,0.0315158367156982
7,Qlearntab_LLM__training_results,10,7,1.3958714285714284,0.16270958011228923,11.2326,1.232024730992758,0.03026449680328365
8,Qlearntab_LLM__training_results,10,8,1.4040750000000002,0.15400309137409476,12.592599999999997,1.3953175520687435,0.0310398340225219
9,Qlearntab_LLM__training_results,10,9,1.3991777777777776,0.15503528356319374,13.847800000000001,1.5256976677354308,0.030860304832458448
10,Qlearntab_LLM__training_results,10,10,1.3847800000000001,0.15256976677354306,15.111700000000003,1.6504497908819349,0.03127813339233395
11,Qlearntab_LLM__training_results,10,11,1.3737909090909093,0.15004089008017585,16.3745,1.7801508316244814,0.0302608013153076
12,Qlearntab_LLM__training_results,10,12,1.3645416666666668,0.14834590263537342,17.736699999999995,1.9455318384556044,0.03052628040313715
13,Qlearntab_LLM__training_results,10,13,1.3643615384615386,0.1496562952658157,19.0942,2.1089080260225246,0.0307921171188354
14,Qlearntab_LLM__training_results,10,14,1.3638714285714286,0.15063628757303743,20.455800000000004,2.27445497158721,0.031262993812561
15,Qlearntab_LLM__training_results,10,15,1.36372,0.15163033143914728,21.717599999999997,2.397015079913627,0.029761433601379353
16,Qlearntab_LLM__training_results,10,16,1.3573499999999998,0.1498134424946017,23.0803,2.5636928488673,0.030406475067138602
17,Qlearntab_LLM__training_results,10,17,1.3576647058823528,0.15080546169807646,24.4403,2.729581986922783,0.029919385910034152
18,Qlearntab_LLM__training_results,10,18,1.3577944444444443,0.15164344371793242,25.5967,2.8089670740920636,0.0304162502288818
19,Qlearntab_LLM__training_results,10,19,1.3471947368421051,0.14784037232063493,26.962100000000003,2.9774155364454358,0.02952265739440915
20,Qlearntab_LLM__training_results,10,20,1.3481049999999999,0.1488707768222718,28.223000000000003,3.105761073303038,0.0305453538894653
21,Qlearntab_LLM__training_results,10,21,1.3439523809523808,0.14789338444300182,29.589200000000005,3.274546641394295,0.03016960620880125
22,Qlearntab_LLM__training_results,10,22,1.3449636363636361,0.14884302915428613,30.9523,3.44203369164865,0.02999663352966305
23,Qlearntab_LLM__training_results,10,23,1.3457521739130431,0.1496536387673326,32.212,3.5659088073340026,0.029010653495788498
24,Qlearntab_LLM__training_results,10,24,1.3421666666666667,0.14857953363891682,33.47350000000001,3.6958205411278033,0.02876520156860345
25,Qlearntab_LLM__training_results,10,25,1.3389399999999998,0.1478328216451122,34.631,3.78466961716754,0.0302726030349731
26,Qlearntab_LLM__training_results,10,26,1.3319615384615384,0.14556421604490544,35.789,3.8734519029470897,0.03008401393890375
27,Qlearntab_LLM__training_results,10,27,1.3255185185185183,0.14346118159063298,37.153600000000004,4.041333446607277,0.029761314392089802
28,Qlearntab_LLM__training_results,10,28,1.3269142857142857,0.14433333737883133,38.311,4.132544241881881,0.0299997329711914
29,Qlearntab_LLM__training_results,10,29,1.3210689655172412,0.1425015255821339,39.569300000000005,4.255656982965926,0.0292584896087646
30,Qlearntab_LLM__training_results,10,30,1.3189766666666667,0.1418552327655309,40.7289,4.342590976338637,0.0307841300964355
31,Qlearntab_LLM__training_results,10,31,1.3138354838709678,0.14008357988189155,41.88600000000001,4.434403783048077,0.03002810478210445
32,Qlearntab_LLM__training_results,10,32,1.3089375,0.13857511822025245,43.2442,4.599490509949019,0.029276847839355448
33,Qlearntab_LLM__training_results,10,33,1.3104303030303028,0.1393785003014855,44.2984,4.648354110626444,0.0302883386611938
34,Qlearntab_LLM__training_results,10,34,1.302894117647059,0.13671629737136606,45.5577,4.77438391383293,0.0297608375549316
35,Qlearntab_LLM__training_results,10,35,1.3016485714285715,0.1364109689666552,46.818400000000004,4.89785908376756,0.029525160789489698
36,Qlearntab_LLM__training_results,10,36,1.3005111111111112,0.13605164121576566,48.0781,5.032022406437481,0.03005516529083245
37,Qlearntab_LLM__training_results,10,37,1.2994081081081081,0.13600060557939145,49.2367,5.1277009772628315,0.029350996017456
38,Qlearntab_LLM__training_results,10,38,1.2957026315789473,0.13493949940165348,50.4978,5.264427012822316,0.0302308797836303
39,Qlearntab_LLM__training_results,10,39,1.2948153846153847,0.13498530802108513,51.758,5.386816914158734,0.02952826023101805
40,Qlearntab_LLM__training_results,10,40,1.29395,0.13467042285396844,52.81260000000001,5.418028292859144,0.029352903366088798
41,Qlearntab_LLM__training_results,10,41,1.2881121951219512,0.13214703153314997,54.0741,5.545723917177585,0.0295219421386718
42,Qlearntab_LLM__training_results,10,42,1.2874785714285713,0.13204104564708546,55.3313,5.669053042714546,0.02983570098876945
43,Qlearntab_LLM__training_results,10,43,1.2867744186046512,0.13183844285382673,56.48780000000001,5.763384551150859,0.03028285503387445
